JACQFO010000126.1_orf8889	6140484221ee7bf8a725c58fa78b5822	443	ProSiteProfiles	PS50850	Major facilitator superfamily (MFS) profile.	65	443	27.498711	T	24-06-2023	IPR020846	Major facilitator superfamily domain
JACQFO010000001.1_orf8283	2a713291efdf94eefd34980e0a8338d8	391	MobiDBLite	mobidb-lite	consensus disorder prediction	118	141	-	T	24-06-2023	-	-
JACQFO010000001.1_orf8283	2a713291efdf94eefd34980e0a8338d8	391	Gene3D	G3DSA:3.40.1280.10	-	217	391	1.1E-60	T	24-06-2023	IPR029026	tRNA (guanine-N1-)-methyltransferase, N-terminal
JACQFO010000001.1_orf8283	2a713291efdf94eefd34980e0a8338d8	391	SUPERFAMILY	SSF75217	alpha/beta knot	220	389	3.92E-55	T	24-06-2023	IPR029028	Alpha/beta knot methyltransferases
JACQFO010000001.1_orf8283	2a713291efdf94eefd34980e0a8338d8	391	Hamap	MF_00077	tRNA (cytidine(56)-2'-O)-methyltransferase.	220	391	34.767132	T	24-06-2023	IPR002845	tRNA ribose 2'-O-methyltransferase, aTrm56
JACQFO010000070.1_orf22023	a80183874badbaa93dd337edffd1ad03	273	Pfam	PF00573	Ribosomal protein L4/L1 family	25	264	2.4E-33	T	24-06-2023	IPR002136	Ribosomal protein L4/L1e
JACQFO010000070.1_orf22023	a80183874badbaa93dd337edffd1ad03	273	MobiDBLite	mobidb-lite	consensus disorder prediction	51	109	-	T	24-06-2023	-	-
JACQFO010000070.1_orf22023	a80183874badbaa93dd337edffd1ad03	273	TIGRFAM	TIGR03672	rpl4p_arch: 50S ribosomal protein uL4	9	265	1.4E-81	T	24-06-2023	IPR019970	Ribosomal protein L4, archaea
JACQFO010000070.1_orf22023	a80183874badbaa93dd337edffd1ad03	273	SUPERFAMILY	SSF52166	Ribosomal protein L4	9	264	4.58E-50	T	24-06-2023	IPR023574	Ribosomal protein L4 domain superfamily
JACQFO010000070.1_orf22023	a80183874badbaa93dd337edffd1ad03	273	Gene3D	G3DSA:3.40.1370.10	-	6	273	6.5E-76	T	24-06-2023	IPR023574	Ribosomal protein L4 domain superfamily
JACQFO010000070.1_orf22023	a80183874badbaa93dd337edffd1ad03	273	PANTHER	PTHR19431	60S RIBOSOMAL PROTEIN L4	10	263	1.9E-59	T	24-06-2023	IPR045240	Ribosomal protein L4, eukaryotic and archaeal type
JACQFO010000056.1_orf18948	3319056e8c86a7bb662b45ec360c8b68	466	MobiDBLite	mobidb-lite	consensus disorder prediction	218	317	-	T	24-06-2023	-	-
JACQFO010000056.1_orf18948	3319056e8c86a7bb662b45ec360c8b68	466	MobiDBLite	mobidb-lite	consensus disorder prediction	148	165	-	T	24-06-2023	-	-
JACQFO010000056.1_orf18948	3319056e8c86a7bb662b45ec360c8b68	466	MobiDBLite	mobidb-lite	consensus disorder prediction	251	294	-	T	24-06-2023	-	-
JACQFO010000056.1_orf18948	3319056e8c86a7bb662b45ec360c8b68	466	MobiDBLite	mobidb-lite	consensus disorder prediction	114	128	-	T	24-06-2023	-	-
JACQFO010000056.1_orf18948	3319056e8c86a7bb662b45ec360c8b68	466	MobiDBLite	mobidb-lite	consensus disorder prediction	1	165	-	T	24-06-2023	-	-
JACQFO010000005.1_orf15429	5fcead702267f11b3a1194bab1ae37ed	373	MobiDBLite	mobidb-lite	consensus disorder prediction	300	319	-	T	24-06-2023	-	-
JACQFO010000005.1_orf15429	5fcead702267f11b3a1194bab1ae37ed	373	MobiDBLite	mobidb-lite	consensus disorder prediction	1	373	-	T	24-06-2023	-	-
JACQFO010000005.1_orf15429	5fcead702267f11b3a1194bab1ae37ed	373	MobiDBLite	mobidb-lite	consensus disorder prediction	198	229	-	T	24-06-2023	-	-
JACQFO010000005.1_orf15429	5fcead702267f11b3a1194bab1ae37ed	373	MobiDBLite	mobidb-lite	consensus disorder prediction	243	260	-	T	24-06-2023	-	-
JACQFO010000005.1_orf15429	5fcead702267f11b3a1194bab1ae37ed	373	MobiDBLite	mobidb-lite	consensus disorder prediction	151	168	-	T	24-06-2023	-	-
JACQFO010000005.1_orf15429	5fcead702267f11b3a1194bab1ae37ed	373	MobiDBLite	mobidb-lite	consensus disorder prediction	123	140	-	T	24-06-2023	-	-
JACQFO010000005.1_orf15429	5fcead702267f11b3a1194bab1ae37ed	373	MobiDBLite	mobidb-lite	consensus disorder prediction	1	109	-	T	24-06-2023	-	-
JACQFO010000018.1_orf9341	e3408288205da66e39a802afec96067e	176	MobiDBLite	mobidb-lite	consensus disorder prediction	139	176	-	T	24-06-2023	-	-
JACQFO010000082.1_orf25068	13cb845ca7f99e79d63a50a5aa85aa77	564	PANTHER	PTHR33908	MANNOSYLTRANSFERASE YKCB-RELATED	94	546	2.5E-25	T	24-06-2023	-	-
JACQFO010000082.1_orf25068	13cb845ca7f99e79d63a50a5aa85aa77	564	Pfam	PF13231	Dolichyl-phosphate-mannose-protein mannosyltransferase	170	300	1.8E-15	T	24-06-2023	IPR038731	Glycosyltransferase RgtA/B/C/D-like
JACQFO010000011.1_orf25769	c710b592933cfe5129f15fd706f4fba8	208	PANTHER	PTHR42770	AMINO ACID TRANSPORTER-RELATED	20	202	6.1E-19	T	24-06-2023	-	-
JACQFO010000011.1_orf25769	c710b592933cfe5129f15fd706f4fba8	208	Pfam	PF13520	Amino acid permease	11	182	2.0E-18	T	24-06-2023	IPR002293	Amino acid/polyamine transporter I
JACQFO010000011.1_orf25769	c710b592933cfe5129f15fd706f4fba8	208	Gene3D	G3DSA:1.20.1740.10	Amino acid/polyamine transporter I	1	206	5.2E-27	T	24-06-2023	-	-
JACQFO010000140.1_orf11756	b4bd4e77ba3c8cfc392b40cee7b3c696	490	PANTHER	PTHR30486	TWITCHING MOTILITY PROTEIN PILT	123	432	1.0E-31	T	24-06-2023	-	-
JACQFO010000140.1_orf11756	b4bd4e77ba3c8cfc392b40cee7b3c696	490	Pfam	PF00437	Type II/IV secretion system protein	207	401	1.3E-18	T	24-06-2023	IPR001482	Type II/IV secretion system protein
JACQFO010000140.1_orf11756	b4bd4e77ba3c8cfc392b40cee7b3c696	490	Gene3D	G3DSA:3.30.450.380	-	57	240	9.2E-11	T	24-06-2023	-	-
JACQFO010000140.1_orf11756	b4bd4e77ba3c8cfc392b40cee7b3c696	490	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	131	399	4.27E-23	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
JACQFO010000140.1_orf11756	b4bd4e77ba3c8cfc392b40cee7b3c696	490	Gene3D	G3DSA:3.40.50.300	-	245	460	3.6E-32	T	24-06-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase
JACQFO010000075.1_orf23989	09c25fed3485091fd7fe165f4e6aed95	503	Pfam	PF12831	FAD dependent oxidoreductase	20	186	1.5E-6	T	24-06-2023	-	-
JACQFO010000075.1_orf23989	09c25fed3485091fd7fe165f4e6aed95	503	SUPERFAMILY	SSF51905	FAD/NAD(P)-binding domain	18	388	1.42E-33	T	24-06-2023	IPR036188	FAD/NAD(P)-binding domain superfamily
JACQFO010000075.1_orf23989	09c25fed3485091fd7fe165f4e6aed95	503	PRINTS	PR00420	Aromatic-ring hydroxylase (flavoprotein monooxygenase) signature	20	42	2.0E-5	T	24-06-2023	-	-
JACQFO010000075.1_orf23989	09c25fed3485091fd7fe165f4e6aed95	503	PRINTS	PR00420	Aromatic-ring hydroxylase (flavoprotein monooxygenase) signature	324	339	2.0E-5	T	24-06-2023	-	-
JACQFO010000075.1_orf23989	09c25fed3485091fd7fe165f4e6aed95	503	PRINTS	PR00420	Aromatic-ring hydroxylase (flavoprotein monooxygenase) signature	172	187	2.0E-5	T	24-06-2023	-	-
JACQFO010000075.1_orf23989	09c25fed3485091fd7fe165f4e6aed95	503	PANTHER	PTHR42685	GERANYLGERANYL DIPHOSPHATE REDUCTASE	18	413	1.1E-50	T	24-06-2023	-	-
JACQFO010000075.1_orf23989	09c25fed3485091fd7fe165f4e6aed95	503	Gene3D	G3DSA:3.50.50.60	-	14	497	3.2E-108	T	24-06-2023	IPR036188	FAD/NAD(P)-binding domain superfamily
JACQFO010000025.1_orf11978	57e6d29debe98946c4d82dd443d4eda5	286	MobiDBLite	mobidb-lite	consensus disorder prediction	141	286	-	T	24-06-2023	-	-
JACQFO010000025.1_orf11978	57e6d29debe98946c4d82dd443d4eda5	286	MobiDBLite	mobidb-lite	consensus disorder prediction	1	45	-	T	24-06-2023	-	-
JACQFO010000025.1_orf11978	57e6d29debe98946c4d82dd443d4eda5	286	MobiDBLite	mobidb-lite	consensus disorder prediction	1	48	-	T	24-06-2023	-	-
JACQFO010000025.1_orf11978	57e6d29debe98946c4d82dd443d4eda5	286	MobiDBLite	mobidb-lite	consensus disorder prediction	185	224	-	T	24-06-2023	-	-
JACQFO010000025.1_orf11978	57e6d29debe98946c4d82dd443d4eda5	286	MobiDBLite	mobidb-lite	consensus disorder prediction	247	264	-	T	24-06-2023	-	-
JACQFO010000044.1_orf15055	998ae08ccc106b3bcf37a8a11d756a2c	187	ProSitePatterns	PS00580	Ribosomal protein L32e signature.	74	94	-	T	24-06-2023	IPR018263	Ribosomal protein L32e, conserved site
JACQFO010000044.1_orf15055	998ae08ccc106b3bcf37a8a11d756a2c	187	MobiDBLite	mobidb-lite	consensus disorder prediction	38	57	-	T	24-06-2023	-	-
JACQFO010000044.1_orf15055	998ae08ccc106b3bcf37a8a11d756a2c	187	Pfam	PF01655	Ribosomal protein L32	71	176	2.3E-36	T	24-06-2023	IPR001515	Ribosomal protein L32e
JACQFO010000044.1_orf15055	998ae08ccc106b3bcf37a8a11d756a2c	187	MobiDBLite	mobidb-lite	consensus disorder prediction	1	37	-	T	24-06-2023	-	-
JACQFO010000044.1_orf15055	998ae08ccc106b3bcf37a8a11d756a2c	187	MobiDBLite	mobidb-lite	consensus disorder prediction	1	57	-	T	24-06-2023	-	-
JACQFO010000044.1_orf15055	998ae08ccc106b3bcf37a8a11d756a2c	187	CDD	cd00513	Ribosomal_L32_L32e	72	176	2.4454E-42	T	24-06-2023	IPR001515	Ribosomal protein L32e
JACQFO010000044.1_orf15055	998ae08ccc106b3bcf37a8a11d756a2c	187	SUPERFAMILY	SSF52042	Ribosomal protein L32e	56	179	6.28E-42	T	24-06-2023	IPR036351	Ribosomal protein L32e superfamily
JACQFO010000044.1_orf15055	998ae08ccc106b3bcf37a8a11d756a2c	187	PANTHER	PTHR23413	60S RIBOSOMAL PROTEIN L32 AND DNA-DIRECTED RNA POLYMERASE II, SUBUNIT N	60	178	2.1E-26	T	24-06-2023	IPR001515	Ribosomal protein L32e
JACQFO010000044.1_orf15055	998ae08ccc106b3bcf37a8a11d756a2c	187	SMART	SM01393	Ribosomal_L32e_2	71	176	2.9E-50	T	24-06-2023	IPR001515	Ribosomal protein L32e
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	SUPERFAMILY	SSF52374	Nucleotidylyl transferase	32	410	1.5E-93	T	24-06-2023	-	-
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	Gene3D	G3DSA:2.20.28.20	-	170	204	7.7E-137	T	24-06-2023	IPR029038	Methionyl-tRNA synthetase, Zn-domain
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	PANTHER	PTHR45765	METHIONINE--TRNA LIGASE	31	575	1.3E-159	T	24-06-2023	IPR023458	Methionine-tRNA ligase, type 1
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	Pfam	PF09334	tRNA synthetases class I (M)	36	423	7.6E-136	T	24-06-2023	IPR015413	Methionyl/Leucyl tRNA synthetase
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	SUPERFAMILY	SSF47323	Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases	416	571	3.92E-30	T	24-06-2023	IPR009080	Aminoacyl-tRNA synthetase, class Ia, anticodon-binding
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	Hamap	MF_00098	Methionine--tRNA ligase [metG].	33	577	35.838982	T	24-06-2023	IPR023458	Methionine-tRNA ligase, type 1
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	PRINTS	PR01041	Methionyl-tRNA synthetase signature	317	332	8.3E-17	T	24-06-2023	IPR033911	Methioninyl-tRNA synthetase core domain
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	PRINTS	PR01041	Methionyl-tRNA synthetase signature	118	129	8.3E-17	T	24-06-2023	IPR033911	Methioninyl-tRNA synthetase core domain
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	PRINTS	PR01041	Methionyl-tRNA synthetase signature	70	84	8.3E-17	T	24-06-2023	IPR033911	Methioninyl-tRNA synthetase core domain
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	PRINTS	PR01041	Methionyl-tRNA synthetase signature	281	292	8.3E-17	T	24-06-2023	IPR033911	Methioninyl-tRNA synthetase core domain
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	PRINTS	PR01041	Methionyl-tRNA synthetase signature	37	50	8.3E-17	T	24-06-2023	IPR033911	Methioninyl-tRNA synthetase core domain
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	PRINTS	PR01041	Methionyl-tRNA synthetase signature	411	422	8.3E-17	T	24-06-2023	IPR033911	Methioninyl-tRNA synthetase core domain
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	CDD	cd07957	Anticodon_Ia_Met	408	531	5.64645E-36	T	24-06-2023	IPR041872	Methionyl-tRNA synthetase, anticodon-binding domain
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	Gene3D	G3DSA:3.40.50.620	HUPs	35	412	7.7E-137	T	24-06-2023	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	SUPERFAMILY	SSF57770	Methionyl-tRNA synthetase (MetRS), Zn-domain	165	192	1.24E-9	T	24-06-2023	IPR029038	Methionyl-tRNA synthetase, Zn-domain
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	Pfam	PF19303	Anticodon binding domain of methionyl tRNA ligase	435	573	3.6E-14	T	24-06-2023	IPR041872	Methionyl-tRNA synthetase, anticodon-binding domain
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	Gene3D	G3DSA:1.10.730.10	-	413	565	5.3E-32	T	24-06-2023	-	-
JACQFO010000019.1_orf9564	0b30d8a1e62e0aa78a9e8f0ef2f3d716	579	TIGRFAM	TIGR00398	metG: methionine--tRNA ligase	36	567	9.9E-152	T	24-06-2023	IPR014758	Methionyl-tRNA synthetase
JACQFO010000005.1_orf15351	24f15d7f91653a489f5597172b61d97f	306	PANTHER	PTHR22911	ACYL-MALONYL CONDENSING ENZYME-RELATED	172	302	4.6E-10	T	24-06-2023	-	-
JACQFO010000005.1_orf15351	24f15d7f91653a489f5597172b61d97f	306	Pfam	PF00892	EamA-like transporter family	16	148	1.8E-14	T	24-06-2023	IPR000620	EamA domain
JACQFO010000005.1_orf15351	24f15d7f91653a489f5597172b61d97f	306	SUPERFAMILY	SSF103481	Multidrug resistance efflux transporter EmrE	52	148	5.49E-8	T	24-06-2023	-	-
JACQFO010000005.1_orf15351	24f15d7f91653a489f5597172b61d97f	306	SUPERFAMILY	SSF103481	Multidrug resistance efflux transporter EmrE	209	303	3.92E-8	T	24-06-2023	-	-
JACQFO010000100.1_orf2027	e6dcf9cbe74ac1c73b7c0a52a74f35b8	282	MobiDBLite	mobidb-lite	consensus disorder prediction	1	24	-	T	24-06-2023	-	-
JACQFO010000048.1_orf16609	c82c58c9e09ce8fbc92941ce0a0f37ea	213	MobiDBLite	mobidb-lite	consensus disorder prediction	10	24	-	T	24-06-2023	-	-
JACQFO010000048.1_orf16609	c82c58c9e09ce8fbc92941ce0a0f37ea	213	MobiDBLite	mobidb-lite	consensus disorder prediction	1	82	-	T	24-06-2023	-	-
JACQFO010000048.1_orf16609	c82c58c9e09ce8fbc92941ce0a0f37ea	213	MobiDBLite	mobidb-lite	consensus disorder prediction	96	157	-	T	24-06-2023	-	-
JACQFO010000048.1_orf16609	c82c58c9e09ce8fbc92941ce0a0f37ea	213	MobiDBLite	mobidb-lite	consensus disorder prediction	100	115	-	T	24-06-2023	-	-
JACQFO010000048.1_orf16609	c82c58c9e09ce8fbc92941ce0a0f37ea	213	MobiDBLite	mobidb-lite	consensus disorder prediction	67	81	-	T	24-06-2023	-	-
JACQFO010000087.1_orf25690	2dec1e9fa22e8449393ed9c3d412ca8c	205	MobiDBLite	mobidb-lite	consensus disorder prediction	174	205	-	T	24-06-2023	-	-
JACQFO010000092.1_orf410	557416a60f3a1a0d38de7f97729c9485	269	MobiDBLite	mobidb-lite	consensus disorder prediction	125	159	-	T	24-06-2023	-	-
JACQFO010000092.1_orf410	557416a60f3a1a0d38de7f97729c9485	269	MobiDBLite	mobidb-lite	consensus disorder prediction	54	83	-	T	24-06-2023	-	-
JACQFO010000092.1_orf410	557416a60f3a1a0d38de7f97729c9485	269	MobiDBLite	mobidb-lite	consensus disorder prediction	1	83	-	T	24-06-2023	-	-
JACQFO010000092.1_orf410	557416a60f3a1a0d38de7f97729c9485	269	MobiDBLite	mobidb-lite	consensus disorder prediction	109	269	-	T	24-06-2023	-	-
JACQFO010000080.1_orf25932	ff55508d67ff61030b166239d1e79c80	134	MobiDBLite	mobidb-lite	consensus disorder prediction	11	47	-	T	24-06-2023	-	-
JACQFO010000080.1_orf25932	ff55508d67ff61030b166239d1e79c80	134	MobiDBLite	mobidb-lite	consensus disorder prediction	1	117	-	T	24-06-2023	-	-
JACQFO010000080.1_orf25932	ff55508d67ff61030b166239d1e79c80	134	MobiDBLite	mobidb-lite	consensus disorder prediction	59	88	-	T	24-06-2023	-	-
JACQFO010000080.1_orf25969	43ad486e43b3378e3261e50af87631e4	243	MobiDBLite	mobidb-lite	consensus disorder prediction	63	94	-	T	24-06-2023	-	-
JACQFO010000080.1_orf25969	43ad486e43b3378e3261e50af87631e4	243	MobiDBLite	mobidb-lite	consensus disorder prediction	208	243	-	T	24-06-2023	-	-
JACQFO010000080.1_orf25969	43ad486e43b3378e3261e50af87631e4	243	MobiDBLite	mobidb-lite	consensus disorder prediction	30	46	-	T	24-06-2023	-	-
JACQFO010000080.1_orf25969	43ad486e43b3378e3261e50af87631e4	243	MobiDBLite	mobidb-lite	consensus disorder prediction	1	123	-	T	24-06-2023	-	-
JACQFO010000080.1_orf25969	43ad486e43b3378e3261e50af87631e4	243	MobiDBLite	mobidb-lite	consensus disorder prediction	210	230	-	T	24-06-2023	-	-
JACQFO010000109.1_orf5040	f1e4838a870225735356bc294902d064	186	MobiDBLite	mobidb-lite	consensus disorder prediction	1	186	-	T	24-06-2023	-	-
JACQFO010000109.1_orf5040	f1e4838a870225735356bc294902d064	186	MobiDBLite	mobidb-lite	consensus disorder prediction	61	88	-	T	24-06-2023	-	-
JACQFO010000109.1_orf5040	f1e4838a870225735356bc294902d064	186	MobiDBLite	mobidb-lite	consensus disorder prediction	119	134	-	T	24-06-2023	-	-
JACQFO010000133.1_orf11342	4cecf9a0302c628060b13fb16da0080e	458	MobiDBLite	mobidb-lite	consensus disorder prediction	259	338	-	T	24-06-2023	-	-
JACQFO010000133.1_orf11342	4cecf9a0302c628060b13fb16da0080e	458	MobiDBLite	mobidb-lite	consensus disorder prediction	280	309	-	T	24-06-2023	-	-
JACQFO010000133.1_orf11342	4cecf9a0302c628060b13fb16da0080e	458	MobiDBLite	mobidb-lite	consensus disorder prediction	113	247	-	T	24-06-2023	-	-
JACQFO010000133.1_orf11342	4cecf9a0302c628060b13fb16da0080e	458	MobiDBLite	mobidb-lite	consensus disorder prediction	48	70	-	T	24-06-2023	-	-
JACQFO010000133.1_orf11342	4cecf9a0302c628060b13fb16da0080e	458	MobiDBLite	mobidb-lite	consensus disorder prediction	202	225	-	T	24-06-2023	-	-
JACQFO010000055.1_orf17963	f47addc15b660f80638985b146a16cc5	252	MobiDBLite	mobidb-lite	consensus disorder prediction	87	110	-	T	24-06-2023	-	-
JACQFO010000099.1_orf3445	b49d81ed08184ab03adf927cda3de925	242	Hamap	MF_00485	30S ribosomal protein S4e [rps4e].	8	237	29.73139	T	24-06-2023	IPR000876	Ribosomal protein S4e
JACQFO010000099.1_orf3445	b49d81ed08184ab03adf927cda3de925	242	Gene3D	G3DSA:3.10.290.10	-	3	117	1.9E-27	T	24-06-2023	IPR036986	RNA-binding S4 domain superfamily
JACQFO010000099.1_orf3445	b49d81ed08184ab03adf927cda3de925	242	Gene3D	G3DSA:2.40.50.740	-	122	174	1.7E-13	T	24-06-2023	IPR038237	Ribosomal protein S4e, central domain superfamily
JACQFO010000099.1_orf3445	b49d81ed08184ab03adf927cda3de925	242	Pfam	PF08071	RS4NT (NUC023) domain	4	38	1.0E-11	T	24-06-2023	IPR013843	Ribosomal protein S4e, N-terminal
JACQFO010000099.1_orf3445	b49d81ed08184ab03adf927cda3de925	242	Pfam	PF00900	Ribosomal family S4e	97	169	2.9E-13	T	24-06-2023	IPR013845	Ribosomal protein S4e, central region
JACQFO010000099.1_orf3445	b49d81ed08184ab03adf927cda3de925	242	PANTHER	PTHR11581	30S/40S RIBOSOMAL PROTEIN S4	4	198	1.5E-16	T	24-06-2023	IPR000876	Ribosomal protein S4e
JACQFO010000033.1_orf13882	5ea0e55aef0b88098830a7d10614ef7a	292	TIGRFAM	TIGR01473	cyoE_ctaB: protoheme IX farnesyltransferase	8	287	7.7E-76	T	24-06-2023	IPR006369	Protohaem IX farnesyltransferase
JACQFO010000033.1_orf13882	5ea0e55aef0b88098830a7d10614ef7a	292	CDD	cd13957	PT_UbiA_Cox10	10	283	2.48598E-69	T	24-06-2023	IPR006369	Protohaem IX farnesyltransferase
JACQFO010000033.1_orf13882	5ea0e55aef0b88098830a7d10614ef7a	292	PANTHER	PTHR43448	PROTOHEME IX FARNESYLTRANSFERASE, MITOCHONDRIAL	7	287	1.7E-54	T	24-06-2023	IPR006369	Protohaem IX farnesyltransferase
JACQFO010000033.1_orf13882	5ea0e55aef0b88098830a7d10614ef7a	292	Pfam	PF01040	UbiA prenyltransferase family	22	273	8.5E-45	T	24-06-2023	IPR000537	UbiA prenyltransferase family
JACQFO010000033.1_orf13882	5ea0e55aef0b88098830a7d10614ef7a	292	ProSitePatterns	PS00943	UbiA prenyltransferase family signature.	60	82	-	T	24-06-2023	IPR030470	UbiA prenyltransferase conserved site
JACQFO010000033.1_orf13882	5ea0e55aef0b88098830a7d10614ef7a	292	Gene3D	G3DSA:1.10.357.140	UbiA prenyltransferase	14	171	3.8E-24	T	24-06-2023	IPR044878	UbiA prenyltransferase superfamily
JACQFO010000033.1_orf13882	5ea0e55aef0b88098830a7d10614ef7a	292	Hamap	MF_00154	Protoheme IX farnesyltransferase [cyoE].	5	289	16.764133	T	24-06-2023	IPR006369	Protohaem IX farnesyltransferase
JACQFO010000118.1_orf6472	6dedf8293fced1b5bfefe2ba4a1dda91	245	Pfam	PF06508	Queuosine biosynthesis protein QueC	49	245	2.3E-27	T	24-06-2023	IPR018317	Queuosine biosynthesis protein QueC
JACQFO010000118.1_orf6472	6dedf8293fced1b5bfefe2ba4a1dda91	245	Gene3D	G3DSA:3.40.50.620	HUPs	46	245	8.6E-34	T	24-06-2023	IPR014729	Rossmann-like alpha/beta/alpha sandwich fold
JACQFO010000118.1_orf6472	6dedf8293fced1b5bfefe2ba4a1dda91	245	PANTHER	PTHR42914	7-CYANO-7-DEAZAGUANINE SYNTHASE	48	245	2.5E-26	T	24-06-2023	IPR018317	Queuosine biosynthesis protein QueC
JACQFO010000118.1_orf6472	6dedf8293fced1b5bfefe2ba4a1dda91	245	SUPERFAMILY	SSF52402	Adenine nucleotide alpha hydrolases-like	53	245	1.83E-25	T	24-06-2023	-	-
JACQFO010000133.1_orf11371	013688c46bccdd248cfebc7cbfef38f2	383	CDD	cd07302	CHD	22	183	4.36699E-45	T	24-06-2023	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase
JACQFO010000133.1_orf11371	013688c46bccdd248cfebc7cbfef38f2	383	ProSiteProfiles	PS50125	Guanylate cyclase domain profile.	23	137	24.939768	T	24-06-2023	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase
JACQFO010000133.1_orf11371	013688c46bccdd248cfebc7cbfef38f2	383	SUPERFAMILY	SSF55073	Nucleotide cyclase	14	186	8.01E-53	T	24-06-2023	IPR029787	Nucleotide cyclase
JACQFO010000133.1_orf11371	013688c46bccdd248cfebc7cbfef38f2	383	SMART	SM00044	cyc_6	7	165	4.1E-6	T	24-06-2023	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase
JACQFO010000133.1_orf11371	013688c46bccdd248cfebc7cbfef38f2	383	Gene3D	G3DSA:3.40.50.10610	-	194	335	4.8E-10	T	24-06-2023	-	-
JACQFO010000133.1_orf11371	013688c46bccdd248cfebc7cbfef38f2	383	Pfam	PF00211	Adenylate and Guanylate cyclase catalytic domain	22	173	2.7E-25	T	24-06-2023	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase
JACQFO010000133.1_orf11371	013688c46bccdd248cfebc7cbfef38f2	383	Gene3D	G3DSA:3.30.70.1230	Nucleotide cyclase	6	187	3.8E-50	T	24-06-2023	IPR029787	Nucleotide cyclase
JACQFO010000133.1_orf11371	013688c46bccdd248cfebc7cbfef38f2	383	PANTHER	PTHR43081	ADENYLATE CYCLASE, TERMINAL-DIFFERENTIATION SPECIFIC-RELATED	21	182	2.8E-29	T	24-06-2023	-	-
JACQFO010000108.1_orf4490	6129dbd046382cbd0b5f7f66c9f6fed1	174	CDD	cd13921	Amicyanin	54	135	2.62275E-29	T	24-06-2023	IPR035668	Amicyanin
JACQFO010000108.1_orf4490	6129dbd046382cbd0b5f7f66c9f6fed1	174	Gene3D	G3DSA:2.60.40.420	-	42	135	1.2E-23	T	24-06-2023	IPR008972	Cupredoxin
JACQFO010000108.1_orf4490	6129dbd046382cbd0b5f7f66c9f6fed1	174	SUPERFAMILY	SSF49503	Cupredoxins	37	135	1.24E-19	T	24-06-2023	IPR008972	Cupredoxin
JACQFO010000108.1_orf4490	6129dbd046382cbd0b5f7f66c9f6fed1	174	PANTHER	PTHR36507	BLL1555 PROTEIN	53	136	8.1E-15	T	24-06-2023	-	-
JACQFO010000108.1_orf4490	6129dbd046382cbd0b5f7f66c9f6fed1	174	Pfam	PF13473	Cupredoxin-like domain	35	135	7.0E-10	T	24-06-2023	IPR028096	EfeO-type cupredoxin-like domain
JACQFO010000120.1_orf7373	2d4e336685ffbc8be7f7207337a9080d	183	MobiDBLite	mobidb-lite	consensus disorder prediction	143	183	-	T	24-06-2023	-	-
JACQFO010000120.1_orf7373	2d4e336685ffbc8be7f7207337a9080d	183	MobiDBLite	mobidb-lite	consensus disorder prediction	61	76	-	T	24-06-2023	-	-
JACQFO010000120.1_orf7373	2d4e336685ffbc8be7f7207337a9080d	183	MobiDBLite	mobidb-lite	consensus disorder prediction	145	183	-	T	24-06-2023	-	-
JACQFO010000120.1_orf7373	2d4e336685ffbc8be7f7207337a9080d	183	MobiDBLite	mobidb-lite	consensus disorder prediction	54	76	-	T	24-06-2023	-	-
