L1	L2	L3	KO	Function	EC	Count
Energy production and conversion	Aconitase B		COG1049	AcnB:TCA cycle		1
Nucleotide transport and metabolism	ADP-ribose pyrophosphatase YjhB, NUDIX family		COG1051	YjhB:		1
Energy production and conversion	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase		COG1052	LdhA:Pyridoxal phosphate biosynthesis		1
Coenzyme transport and metabolism	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase		COG1052	LdhA:Pyridoxal phosphate biosynthesis		1
General function prediction only	Lactate dehydrogenase or related 2-hydroxyacid dehydrogenase		COG1052	LdhA:Pyridoxal phosphate biosynthesis		1
Energy production and conversion	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit		COG1053	SdhA:TCA cycle		1
Inorganic ion transport and metabolism	Na+/H+ antiporter NhaD or related arsenite permease		COG1055	ArsB:		1
Coenzyme transport and metabolism	Nicotinate-nucleotide adenylyltransferase NadD		COG1057	NadD:NAD biosynthesis		1
Transcription	Superfamily II DNA or RNA helicase		COG1061	SSL2:		1
Replication, recombination and repair	Superfamily II DNA or RNA helicase		COG1061	SSL2:		1
Energy production and conversion	Zn-dependent alcohol/formaldehyde dehydrogenase		COG1062	FrmA:		1
Amino acid transport and metabolism	Threonine dehydrogenase or related Zn-dependent dehydrogenase		COG1063	Tdh:Non-phosphorylated Entner-Doudoroff pathway		1
General function prediction only	Threonine dehydrogenase or related Zn-dependent dehydrogenase		COG1063	Tdh:Non-phosphorylated Entner-Doudoroff pathway		1
Carbohydrate transport and metabolism	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family		COG1064	AdhP:		1
Replication, recombination and repair	DNA repair protein RadA/Sms, contains AAA+ ATPase domain		COG1066	Sms:		1
Posttranslational modification, protein turnover, chaperones	Predicted ATP-dependent protease		COG1067	LonB:		1
Carbohydrate transport and metabolism	Sugar (pentulose or hexulose) kinase		COG1070	XylB:Non-phosphorylated Entner-Doudoroff pathway		1
Energy production and conversion	TPP-dependent pyruvate or acetoin dehydrogenase subunit alpha		COG1071	AcoA:Pyruvate oxidation		1
Signal transduction mechanisms	Fermentation-respiration switch esterase FrsA, DUF1100 family		COG1073	FrsA:		1
Replication, recombination and repair	3�-5� helicase subunit RecB of the DNA repair enzyme RecBCD (exonuclease V)		COG1074	RecB:		1
Lipid transport and metabolism	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold		COG1075	EstA:		1
Posttranslational modification, protein turnover, chaperones	DnaJ domain-containing protein		COG1076	DjlA:		1
Cell cycle control, cell division, chromosome partitioning	Cell shape-determining ATPase MreB, actin-like superfamily		COG1077	MreB:		1
Cytoskeleton	Cell shape-determining ATPase MreB, actin-like superfamily		COG1077	MreB:		1
Carbohydrate transport and metabolism	Sugar phosphate isomerase/epimerase		COG1082	YcjR:		1
Cell wall/membrane/envelope biogenesis	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC		COG1086	FlaA1:		1
Posttranslational modification, protein turnover, chaperones	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC		COG1086	FlaA1:		1
Cell wall/membrane/envelope biogenesis	UDP-glucose 4-epimerase		COG1087	GalE:		1
Cell wall/membrane/envelope biogenesis	dTDP-D-glucose 4,6-dehydratase		COG1088	RfbB:		1
General function prediction only	NAD dependent epimerase/dehydratase family enzyme		COG1090	YfcH:		1
Cell wall/membrane/envelope biogenesis	dTDP-4-dehydrorhamnose reductase		COG1091	RfbD:		1
Translation, ribosomal structure and biogenesis	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI		COG1092	RlmK:23S rRNA modification		1
Amino acid transport and metabolism	Cysteine desulfurase/Cysteine sulfinate desulfinase IscS or related enzyme, NifS family		COG1104	NifS:		1
Carbohydrate transport and metabolism	1-phosphofructokinase or 6-phosphofructokinase II		COG1105	FruK:		1
Inorganic ion transport and metabolism	ABC-type Mn2+/Zn2+ transport system, permease component		COG1108	ZnuB:		1
Carbohydrate transport and metabolism	Phosphomannomutase		COG1109	ManB:		1
Replication, recombination and repair	Superfamily I DNA and/or RNA helicase		COG1112	DNA2:		1
Amino acid transport and metabolism	Na+/alanine symporter		COG1115	AlsT:		1
Inorganic ion transport and metabolism	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component		COG1116	TauB:		1
Inorganic ion transport and metabolism	ABC-type phosphate transport system, ATPase component		COG1117	PstB:		1
Inorganic ion transport and metabolism	ABC-type sulfate/molybdate transport systems, ATPase component		COG1118	CysA:		1
Inorganic ion transport and metabolism	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component		COG1120	FepC:		1
Coenzyme transport and metabolism	ABC-type cobalamin/Fe3+-siderophores transport system, ATPase component		COG1120	FepC:		1
Inorganic ion transport and metabolism	ABC-type Mn2+/Zn2+ transport system, ATPase component		COG1121	ZnuC:		1
Posttranslational modification, protein turnover, chaperones	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain		COG1123	GsiA:		1
Amino acid transport and metabolism	ABC-type polar amino acid transport system, ATPase component		COG1126	GlnQ:		1
Cell wall/membrane/envelope biogenesis	ATPase subunit MlaF of the ABC-type intermembrane phospholipid transporter Mla		COG1127	MlaF:		1
Carbohydrate transport and metabolism	ABC-type sugar transport system, ATPase component		COG1129	MglA:		1
Defense mechanisms	ABC-type multidrug transport system, ATPase component		COG1131	CcmA:		1
Defense mechanisms	ABC-type multidrug transport system, ATPase and permease component		COG1132	MdlB:		1
Carbohydrate transport and metabolism	ABC-type polysaccharide/polyol phosphate transport system, ATPase component		COG1134	TagH:		1
Amino acid transport and metabolism	ABC-type methionine transport system, ATPase component		COG1135	AbcC:		1
Cell wall/membrane/envelope biogenesis	ABC-type lipoprotein export system, ATPase component		COG1136	LolD:		1
Cell wall/membrane/envelope biogenesis	ABC-type lipopolysaccharide export system, ATPase component		COG1137	LptB:		1
Energy production and conversion	Cytochrome c biogenesis protein CcmF		COG1138	CcmF:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome c biogenesis protein CcmF		COG1138	CcmF:		1
Energy production and conversion	L-lactate utilization protein LutB, contains a ferredoxin-type domain		COG1139	LutB:		1
Energy production and conversion	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)		COG1143	NuoI:NADH dehydrogenase		1
Energy production and conversion	Ferredoxin		COG1145	NapF:		1
Nucleotide transport and metabolism	NAD-dependent dihydropyrimidine dehydrogenase, PreA subunit		COG1146	PreA:		1
Energy production and conversion	Hydroxylamine reductase (hybrid-cluster protein)		COG1151	Hcp:		1
Coenzyme transport and metabolism	Deoxyxylulose-5-phosphate synthase		COG1154	Dxs:Pyridoxal phosphate biosynthesis		1
Lipid transport and metabolism	Deoxyxylulose-5-phosphate synthase		COG1154	Dxs:Pyridoxal phosphate biosynthesis		1
Cell motility	Flagellar biosynthesis/type III secretory pathway ATPase FliI		COG1157	FliI:		1
Intracellular trafficking, secretion, and vesicular transport	Flagellar biosynthesis/type III secretory pathway ATPase FliI		COG1157	FliI:		1
Transcription	Transcription termination factor Rho		COG1158	Rho:		1
Translation, ribosomal structure and biogenesis	GTPase Era, involved in 16S rRNA processing		COG1159	Era:		1
Translation, ribosomal structure and biogenesis	Double Era-like domain GTPase Der		COG1160	Der:		1
Translation, ribosomal structure and biogenesis	Ribosome biogenesis GTPase RsgA		COG1162	RsgA:		1
Amino acid transport and metabolism	Arginine decarboxylase (spermidine biosynthesis)		COG1166	SpeA:		1
Transcription	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain		COG1167	ARO8:Lysine biosynthesis		1
Amino acid transport and metabolism	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain		COG1167	ARO8:Lysine biosynthesis		1
Coenzyme transport and metabolism	Isochorismate synthase EntC		COG1169	MenF:Menaquinone biosynthesis		1
Secondary metabolites biosynthesis, transport and catabolism	Isochorismate synthase EntC		COG1169	MenF:Menaquinone biosynthesis		1
Amino acid transport and metabolism	Threonine deaminase		COG1171	IlvA:Isoleucine, leucine, valine biosynthesis		1
Carbohydrate transport and metabolism	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component		COG1172	AraH:		1
Amino acid transport and metabolism	ABC-type dipeptide/oligopeptide/nickel transport system, permease component		COG1173	DppC:		1
Inorganic ion transport and metabolism	ABC-type dipeptide/oligopeptide/nickel transport system, permease component		COG1173	DppC:		1
Carbohydrate transport and metabolism	ABC-type sugar transport system, permease component		COG1175	UgpA:		1
Amino acid transport and metabolism	ABC-type spermidine/putrescine transport system, permease component I		COG1176	PotB:		1
Amino acid transport and metabolism	ABC-type spermidine/putrescine transport system, permease component II		COG1177	PotC:		1
Inorganic ion transport and metabolism	ABC-type Fe3+ transport system, permease component		COG1178	FbpB:		1
Translation, ribosomal structure and biogenesis	tRNA A37 threonylcarbamoyladenosine dehydratase		COG1179	TcdA:tRNA modification		1
Cell wall/membrane/envelope biogenesis	D-alanine-D-alanine ligase or related ATP-grasp enzyme		COG1181	DdlA:Mureine biosynthesis		1
General function prediction only	D-alanine-D-alanine ligase or related ATP-grasp enzyme		COG1181	DdlA:Mureine biosynthesis		1
Energy production and conversion	FMN-dependent NADH-azoreductase		COG1182	AzoR:		1
Lipid transport and metabolism	Phosphatidylserine synthase		COG1183	PssA:		1
Translation, ribosomal structure and biogenesis	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)		COG1185	Pnp:		1
Translation, ribosomal structure and biogenesis	Protein chain release factor PrfB		COG1186	PrfB:Translation factors		1
Translation, ribosomal structure and biogenesis	Pseudouridylate synthase RsuA, specific for 16S rRNA U516  and 23S rRNA U2605		COG1187	RsuA:16S rRNA modification		1
Translation, ribosomal structure and biogenesis	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain		COG1188	HslR:		1
Translation, ribosomal structure and biogenesis	Lysyl-tRNA synthetase (class II)		COG1190	LysU:Aminoacyl-tRNA synthetases		1
Transcription	DNA-directed RNA polymerase specialized sigma subunit		COG1191	FliA:RNA polymerase		1
Cell cycle control, cell division, chromosome partitioning	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ		COG1192	ParA:		1
Cell motility	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ		COG1192	ParA:		1
Replication, recombination and repair	Adenine-specific DNA glycosylase, acts on AG and A-oxoG pairs		COG1194	MutY:		1
Replication, recombination and repair	Recombinational DNA repair ATPase RecF		COG1195	RecF:		1
Replication, recombination and repair	Transcription-repair coupling factor (superfamily II helicase)		COG1197	Mfd:		1
Transcription	Transcription-repair coupling factor (superfamily II helicase)		COG1197	Mfd:		1
Replication, recombination and repair	Primosomal protein N' (replication factor Y) - superfamily II helicase		COG1198	PriA:		1
Replication, recombination and repair	Rad3-related DNA helicase DinG		COG1199	DinG:		1
Replication, recombination and repair	RecG-like helicase		COG1200	RecG:		1
Defense mechanisms	CRISPR-Cas type I system-associated endonuclease/helicase Cas3		COG1203	Cas3:CRISPR-Cas system		1
Cell wall/membrane/envelope biogenesis	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase		COG1207	GlmU:		1
Translation, ribosomal structure and biogenesis	NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis protein s		COG1208	GCD1:		1
Cell wall/membrane/envelope biogenesis	NDP-sugar pyrophosphorylase, includes eIF-2Bgamma, eIF-2Bepsilon, and LPS biosynthesis protein s		COG1208	GCD1:		1
Cell wall/membrane/envelope biogenesis	dTDP-glucose pyrophosphorylase		COG1209	RmlA1:		1
Cell wall/membrane/envelope biogenesis	UTP-glucose-1-phosphate uridylyltransferase		COG1210	GalU:		1
Lipid transport and metabolism	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase		COG1211	IspD:Isoprenoid biosynthesis		1
Cell wall/membrane/envelope biogenesis	CMP-2-keto-3-deoxyoctulosonic acid synthetase		COG1212	KdsB:Lipid A biosynthesis		1
Lipid transport and metabolism	Choline kinase		COG1213	:		1
Translation, ribosomal structure and biogenesis	tRNA A37 threonylcarbamoyladenosine modification protein TsaB		COG1214	TsaB:tRNA modification		1
Carbohydrate transport and metabolism	Glycosyltransferase, GT2 family		COG1216	WcaE:		1
Signal transduction mechanisms	Predicted membrane GTPase TypA/BipA involved in stress response		COG1217	TypA:		1
Inorganic ion transport and metabolism	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase		COG1218	CysQ:		1
Posttranslational modification, protein turnover, chaperones	ATP-dependent protease Clp, ATPase subunit ClpX		COG1219	ClpX:		1
Posttranslational modification, protein turnover, chaperones	ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU		COG1220	HslU:		1
Secondary metabolites biosynthesis, transport and catabolism	Imidazolonepropionase or related amidohydrolase		COG1228	HutI:		1
Inorganic ion transport and metabolism	Co/Zn/Cd efflux system component		COG1230	CzcD:		1
Amino acid transport and metabolism	Monoamine oxidase		COG1231	YobN:		1
Inorganic ion transport and metabolism	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase		COG1235	PhnP:		1
Translation, ribosomal structure and biogenesis	RNA processing exonuclease, beta-lactamase fold, Cft2 family		COG1236	YSH1:		1
Coenzyme transport and metabolism	vWFA (von Willebrand factor type A) domain of Mg and Co chelatases		COG1240	ChlD:		1
Amino acid transport and metabolism	N-acetylglutamate synthase or related acetyltransferase, GNAT family		COG1246	ArgA:Arginine biosynthesis		1
Amino acid transport and metabolism	L-amino acid N-acyltransferase MnaT		COG1247	MnaT:		1
Energy production and conversion	Dihydrolipoamide dehydrogenase (E3) component of pyruvate/2-oxoglutarate dehydrogenase complex or glutathione oxidoreductase		COG1249	Lpd:Glycine cleavagePyruvate oxidation		1
Lipid transport and metabolism	3-hydroxyacyl-CoA dehydrogenase		COG1250	FadB:Fatty acid biosynthesis		1
Energy production and conversion	NAD(P)H-nitrite reductase, large subunit		COG1251	NirB:		1
Energy production and conversion	NADH dehydrogenase, FAD-containing subunit		COG1252	Ndh:		1
General function prediction only	Hemolysin-related protein, contains CBS domains, UPF0053 family		COG1253	TlyC:		1
Energy production and conversion	Acylphosphatase		COG1254	AcyP:		1
Cell motility	Flagellar hook-associated protein FlgK		COG1256	FlgK:		1
Cell motility	Flagellar basal body P-ring formation protein FlgA		COG1261	FlgA:		1
Posttranslational modification, protein turnover, chaperones	Formylglycine-generating enzyme, required for sulfatase activity, contains SUMF1/FGE domain		COG1262	YfmG:		1
Posttranslational modification, protein turnover, chaperones	Membrane protease YdiL, CAAX protease family		COG1266	YdiL:		1
Lipid transport and metabolism	Phosphatidylglycerophosphatase A		COG1267	PgpA:Phospholipid biosynthesis		1
Coenzyme transport and metabolism	Cobalamin biosynthesis protein CobD/CbiB		COG1270	CbiB:Cobalamine/B12 biosynthesis		1
Energy production and conversion	Cytochrome bd-type quinol oxidase, subunit 1		COG1271	AppC:		1
